554,14,3,533,925.00,650.91,0.06,0.00,R,F,1998-04-20,1995-12-24,1995-05-15,DELIVER IN PERSON,TRUCK,super
554,21,3,974,796.00,744.15,0.07,0.07,A,P,1994-02-13,1995-10-17,1993-07-29,TAKE BACK RETURN,AIR,awful
555,21,4,594,692.00,135.77,0.08,0.07,A,F,1997-06-20,1996-01-13,1998-06-02,NONE,RAIL,superb
555,84,3,658,108.00,9873.19,0.09,0.04,A,P,1993-03-28,1995-05-07,1994-08-03,NONE,MAIL,atrocious
555,62,2,1210,440.00,5282.84,0.09,0.05,A,O,1996-04-04,1994-12-12,1993-06-08,TAKE BACK RETURN,FOB,fabulous
555,49,1,2606,768.00,8818.30,0.07,0.02,A,F,1993-01-30,1998-02-23,1994-09-18,NONE,RAIL,wonderful
555,46,1,2996,482.00,1725.93,0.06,0.06,N,P,1994-09-19,1997-05-13,1995-03-28,COLLECT COD,SHIP,awesome
556,31,1,1185,822.00,2560.99,0.08,0.02,R,F,1995-06-10,1994-12-07,1997-01-01,DELIVER IN PERSON,MAIL,crummy
556,56,1,2211,215.00,1086.00,0.07,0.04,A,O,1993-05-30,1994-02-11,1997-03-19,DELIVER IN PERSON,SHIP,superb
556,12,1,2832,310.00,5373.00,0.05,0.01,R,O,1997-10-11,1995-10-25,1994-10-06,DELIVER IN PERSON,RAIL,super
557,94,4,222,977.00,6245.58,0.05,0.00,N,P,1997-09-09,1996-01-04,1994-10-07,NONE,MAIL,awesome
557,1,5,528,640.00,2334.30,0.08,0.04,R,O,1995-10-15,1994-07-06,1996-09-23,COLLECT COD,AIR,awful
557,48,5,716,355.00,4846.11,0.05,0.05,N,O,1995-08-14,1996-06-07,1997-05-05,TAKE BACK RETURN,REG AIR,super
557,59,1,1562,773.00,6251.03,0.04,0.06,R,O,1994-09-26,1995-11-14,1997-10-20,DELIVER IN PERSON,RAIL,horrendous
558,26,4,1329,774.00,8442.70,0.01,0.04,A,F,1995-07-28,1998-12-22,1996-05-30,COLLECT COD,AIR,awesome
558,18,4,1592,615.00,6836.39,0.04,0.01,A,F,1995-09-06,1996-04-06,1997-10-25,NONE,MAIL,great
558,55,1,2635,615.00,5449.40,0.05,0.08,N,P,1994-03-04,1997-08-31,1998-02-10,DELIVER IN PERSON,SHIP,bad
559,32,1,1287,243.00,330.51,0.05,0.01,N,O,1996-11-10,1998-02-08,1994-06-28,COLLECT COD,MAIL,horrible
560,95,5,124,83.00,8319.80,0.07,0.04,R,F,1996-09-23,1998-08-23,1998-07-19,DELIVER IN PERSON,MAIL,superb
560,51,4,694,753.00,3974.02,0.06,0.04,N,O,1995-09-13,1997-06-13,1994-12-26,NONE,AIR,lousy
560,21,3,1540,286.00,3888.38,0.07,0.08,R,O,1996-03-14,1997-12-16,1996-11-11,DELIVER IN PERSON,REG AIR,fabulous
560,75,5,1914,509.00,6004.22,0.04,0.03,A,O,1993-05-05,1993-09-05,1997-03-13,NONE,REG AIR,good
560,58,5,2576,132.00,901.88,0.05,0.00,N,F,1998-08-17,1998-12-22,1996-12-11,NONE,RAIL,awesome
560,95,4,2744,19.00,9860.72,0.03,0.07,N,F,1997-05-24,1998-04-27,1997-01-22,COLLECT COD,AIR,bad
560,66,4,2939,515.00,7707.47,0.10,0.00,A,O,1993-01-06,1997-03-05,1995-05-23,TAKE BACK RETURN,RAIL,bad
560,78,3,2958,508.00,6948.06,0.08,0.07,N,O,1998-06-24,1994-07-24,1993-12-24,TAKE BACK RETURN,REG AIR,dreadful
561,63,4,894,871.00,184.50,0.08,0.06,N,F,1993-11-28,1996-03-15,1998-05-18,TAKE BACK RETURN,TRUCK,bad
561,95,1,1192,217.00,980.66,0.09,0.07,N,O,1998-06-04,1993-09-09,1998-05-08,NONE,FOB,excellent
561,62,5,2117,172.00,499.33,0.07,0.04,A,P,1995-03-30,1995-04-27,1994-06-24,NONE,FOB,awesome
561,90,2,2646,982.00,8603.44,0.05,0.02,R,F,1994-09-29,1993-09-18,1998-12-10,DELIVER IN PERSON,MAIL,fabulous
561,86,4,2817,665.00,1595.61,0.01,0.02,N,F,1997-02-17,1998-03-31,1993-08-05,COLLECT COD,REG AIR,lousy
562,71,2,523,352.00,8386.30,0.05,0.05,A,P,1994-11-04,1994-08-08,1993-12-17,DELIVER IN PERSON,MAIL,horrible
562,89,2,650,131.00,5844.49,0.09,0.04,A,P,1997-03-27,1994-12-14,1996-11-18,COLLECT COD,MAIL,good
562,86,2,871,460.00,5410.90,0.07,0.02,R,O,1993-05-19,1996-05-20,1995-04-15,NONE,TRUCK,fabulous
562,86,5,1536,305.00,7274.60,0.04,0.04,R,F,1998-09-02,1996-03-26,1993-08-22,DELIVER IN PERSON,TRUCK,crummy
562,13,2,1775,128.00,819.14,0.08,0.01,A,O,1995-06-26,1997-03-22,1993-03-16,COLLECT COD,TRUCK,wonderful
562,1,2,2677,271.00,5820.38,0.07,0.04,R,P,1995-08-04,1996-10-25,1993-09-06,TAKE BACK RETURN,FOB,awesome
563,94,1,948,381.00,7981.66,0.01,0.00,N,F,1998-02-18,1996-04-27,1993-09-12,COLLECT COD,REG AIR,awesome
563,89,1,1116,93.00,6942.40,0.09,0.03,N,O,1996-06-11,1998-09-08,1995-01-04,COLLECT COD,MAIL,lousy
563,60,2,1437,97.00,6791.21,0.06,0.01,A,O,1994-04-09,1995-02-11,1993-08-03,COLLECT COD,TRUCK,horrendous
563,98,1,2912,798.00,2702.47,0.05,0.06,A,F,1997-01-30,1996-03-10,1996-07-06,COLLECT COD,REG AIR,superb
564,31,2,289,252.00,2264.53,0.08,0.05,R,P,1997-01-22,1998-09-24,1995-11-10,NONE,MAIL,awful
564,89,2,464,15.00,6303.04,0.04,0.04,N,F,1993-04-06,1995-07-25,1993-04-19,COLLECT COD,FOB,crummy
564,43,2,841,435.00,4538.10,0.01,0.08,N,F,1993-02-28,1994-03-31,1995-10-10,NONE,MAIL,horrible
564,80,2,2655,414.00,8243.56,0.07,0.04,R,F,1998-07-16,1998-07-22,1995-09-30,COLLECT COD,TRUCK,atrocious
564,92,4,2748,232.00,2707.06,0.07,0.04,R,O,1996-09-24,1995-09-04,1994-07-19,NONE,RAIL,good
564,81,3,2906,85.00,3426.80,0.00,0.01,R,O,1995-08-30,1998-09-13,1996-09-15,COLLECT COD,FOB,awesome
565,71,1,1166,229.00,928.19,0.04,0.05,N,P,1997-09-21,1995-12-20,1994-12-08,DELIVER IN PERSON,AIR,awesome
565,68,2,2408,115.00,5277.75,0.09,0.04,N,O,1998-11-11,1997-03-27,1995-08-22,DELIVER IN PERSON,TRUCK,awful
566,10,2,367,793.00,6690.93,0.09,0.04,R,P,1994-01-07,1995-11-12,1995-06-13,COLLECT COD,TRUCK,excellent
566,13,1,1425,328.00,533.25,0.04,0.04,A,P,1993-01-29,1998-08-31,1995-12-03,TAKE BACK RETURN,AIR,horrendous
566,91,2,1869,622.00,8097.01,0.06,0.01,A,O,1993-09-25,1997-01-04,1993-03-07,NONE,SHIP,good
566,40,4,1915,330.00,9497.52,0.09,0.07,A,F,1996-07-04,1993-08-16,1997-01-26,TAKE BACK RETURN,FOB,great
566,45,2,2909,628.00,7992.60,0.06,0.02,N,O,1996-02-23,1994-09-07,1994-12-04,TAKE BACK RETURN,MAIL,fine
567,87,3,1186,688.00,1579.69,0.06,0.04,A,P,1995-03-09,1997-10-22,1996-05-31,TAKE BACK RETURN,AIR,excellent
567,29,2,1832,551.00,5181.99,0.01,0.03,N,P,1995-12-18,1993-11-26,1993-04-03,DELIVER IN PERSON,REG AIR,dreadful
568,60,4,828,680.00,8452.53,0.01,0.00,R,P,1997-03-24,1995-05-11,1993-12-05,TAKE BACK RETURN,REG AIR,dreadful
568,7,4,1205,906.00,9378.73,0.01,0.00,A,O,1994-03-09,1995-02-06,1996-01-26,COLLECT COD,REG AIR,atrocious
568,76,2,1767,174.00,6652.75,0.09,0.01,A,P,1993-02-11,1998-12-25,1997-03-05,NONE,TRUCK,good
568,84,2,2625,167.00,8623.71,0.05,0.07,N,F,1993-05-22,1995-03-18,1996-12-30,DELIVER IN PERSON,AIR,great
568,70,2,2859,280.00,363.56,0.01,0.02,N,O,1993-09-23,1996-04-09,1995-09-30,NONE,MAIL,fabulous
569,78,2,925,450.00,8237.32,0.06,0.03,R,O,1995-09-20,1997-09-13,1993-09-05,COLLECT COD,AIR,atrocious
569,70,1,1930,574.00,4457.91,0.05,0.07,N,P,1995-08-26,1995-09-26,1995-04-15,TAKE BACK RETURN,REG AIR,crummy
569,70,2,2788,204.00,8783.54,0.06,0.03,A,P,1996-04-30,1995-06-17,1994-08-12,COLLECT COD,MAIL,lousy
570,40,5,2718,437.00,5029.71,0.06,0.08,A,F,1995-09-05,1996-06-18,1998-07-04,DELIVER IN PERSON,MAIL,lousy
571,49,3,259,668.00,4627.12,0.09,0.03,N,O,1993-03-24,1993-05-08,1998-11-08,TAKE BACK RETURN,FOB,crummy
571,54,2,441,793.00,402.71,0.02,0.07,N,O,1998-02-05,1995-11-24,1998-03-30,DELIVER IN PERSON,TRUCK,horrendous
571,6,4,1227,642.00,6956.76,0.07,0.01,N,O,1995-01-31,1998-08-23,1998-07-09,COLLECT COD,FOB,fabulous
571,82,4,1419,797.00,861.87,0.06,0.07,N,P,1997-09-04,1996-11-17,1994-01-14,NONE,MAIL,dreadful
571,36,5,2793,479.00,301.65,0.10,0.01,N,O,1995-10-29,1994-02-20,1998-11-20,NONE,MAIL,lousy
572,19,3,193,589.00,7479.33,0.04,0.02,A,F,1993-04-12,1998-06-25,1997-01-02,TAKE BACK RETURN,RAIL,super
572,24,5,907,186.00,3858.37,0.01,0.02,A,O,1993-04-01,1997-06-13,1997-09-20,NONE,REG AIR,lousy
572,13,5,1965,904.00,4643.74,0.03,0.01,N,F,1993-09-12,1997-05-21,1993-04-09,COLLECT COD,TRUCK,horrible
572,5,4,2839,606.00,1437.76,0.05,0.06,A,O,1998-09-05,1997-08-19,1994-12-26,NONE,AIR,wonderful
573,4,2,445,744.00,7667.33,0.08,0.03,R,P,1997-06-17,1998-04-07,1994-04-12,COLLECT COD,MAIL,bad
573,42,1,1036,337.00,1296.25,0.06,0.07,R,O,1998-03-30,1997-09-07,1997-04-24,DELIVER IN PERSON,AIR,lousy
573,44,5,2785,207.00,8893.55,0.09,0.07,R,O,1998-03-19,1998-07-08,1995-10-03,COLLECT COD,REG AIR,dreadful
574,13,5,459,114.00,7051.25,0.06,0.04,N,P,1995-08-08,1993-12-23,1995-07-02,COLLECT COD,AIR,crummy
574,43,1,664,178.00,2276.41,0.01,0.07,N,O,1993-09-22,1996-01-29,1998-03-12,NONE,MAIL,awesome
574,59,3,1715,300.00,2988.22,0.00,0.01,N,P,1996-08-10,1995-09-17,1995-07-17,TAKE BACK RETURN,TRUCK,super
574,9,1,2988,898.00,3958.98,0.01,0.07,A,F,1995-05-31,1994-08-08,1996-04-15,COLLECT COD,MAIL,excellent
575,94,5,472,147.00,4605.66,0.07,0.01,A,F,1993-07-28,1997-05-05,1995-08-11,DELIVER IN PERSON,REG AIR,atrocious
575,13,3,1243,443.00,4393.77,0.07,0.08,N,P,1993-08-10,1995-10-09,1995-01-31,DELIVER IN PERSON,AIR,marvelous
575,60,2,1502,25.00,8421.42,0.03,0.03,N,O,1997-10-29,1995-04-28,1993-01-19,COLLECT COD,REG AIR,wonderful
575,5,5,1803,893.00,3015.87,0.07,0.05,A,P,1996-12-04,1998-09-16,1993-08-09,DELIVER IN PERSON,MAIL,bad
575,79,3,2120,127.00,8916.16,0.09,0.06,R,P,1995-04-12,1998-07-29,1996-06-26,TAKE BACK RETURN,MAIL,superb
576,97,1,1015,880.00,959.67,0.09,0.06,A,P,1994-11-24,1994-11-10,1994-04-16,NONE,MAIL,horrendous
576,96,4,2867,185.00,1171.66,0.00,0.07,N,O,1993-05-14,1998-11-03,1995-03-03,TAKE BACK RETURN,TRUCK,good
577,88,1,641,984.00,9809.77,0.02,0.08,A,P,1993-06-21,1997-03-19,1995-03-30,TAKE BACK RETURN,REG AIR,lousy
577,20,3,2923,311.00,738.81,0.09,0.02,A,F,1994-08-15,1995-05-05,1995-06-21,DELIVER IN PERSON,SHIP,bad
577,23,1,2969,807.00,9034.84,0.09,0.06,N,P,1996-09-26,1995-11-13,1998-06-10,TAKE BACK RETURN,RAIL,wonderful
578,49,1,15,760.00,6903.27,0.01,0.00,A,F,1997-10-27,1993-11-11,1993-10-04,COLLECT COD,SHIP,awesome
578,51,5,803,624.00,6428.44,0.07,0.06,N,P,1996-07-24,1995-07-11,1996-08-19,NONE,AIR,dreadful
578,66,2,1113,492.00,9808.15,0.06,0.05,A,F,1998-01-09,1996-12-31,1996-05-12,TAKE BACK RETURN,RAIL,bad
578,14,1,2008,586.00,2601.35,0.05,0.03,N,O,1993-03-06,1998-04-07,1998-03-16,DELIVER IN PERSON,TRUCK,awesome
578,56,1,2227,671.00,1255.65,0.01,0.01,A,P,1994-01-22,1997-02-14,1996-07-30,COLLECT COD,TRUCK,atrocious
579,16,2,329,795.00,1406.68,0.01,0.08,R,F,1993-04-30,1997-01-20,1998-02-20,TAKE BACK RETURN,FOB,great
579,51,3,898,33.00,5293.29,0.03,0.07,N,P,1995-11-10,1998-12-29,1996-03-10,TAKE BACK RETURN,REG AIR,marvelous
579,39,2,1129,788.00,8916.30,0.09,0.08,R,F,1993-12-30,1997-05-28,1997-08-30,COLLECT COD,SHIP,superb
579,95,1,1392,216.00,8116.01,0.07,0.07,R,O,1994-01-01,1994-01-20,1993-03-08,TAKE BACK RETURN,TRUCK,excellent
579,72,3,1426,590.00,5880.01,0.08,0.02,A,P,1995-07-09,1993-10-22,1995-08-07,COLLECT COD,AIR,fabulous
579,61,3,1574,167.00,6133.96,0.02,0.08,N,P,1995-04-10,1995-12-25,1995-05-11,DELIVER IN PERSON,REG AIR,good
579,4,3,2995,932.00,1847.29,0.10,0.06,N,F,1998-07-13,1993-01-28,1993-10-24,DELIVER IN PERSON,FOB,excellent
580,53,4,333,720.00,3981.71,0.04,0.07,A,P,1995-06-11,1997-09-13,1997-04-19,COLLECT COD,REG AIR,fabulous
580,13,5,2844,150.00,5009.39,0.06,0.06,R,F,1996-01-24,1996-11-26,1995-09-06,COLLECT COD,AIR,awesome
581,44,4,112,956.00,4955.13,0.06,0.05,R,F,1998-01-25,1998-07-28,1993-05-13,DELIVER IN PERSON,FOB,horrible
581,9,5,1025,655.00,5199.60,0.08,0.07,N,O,1997-04-03,1995-04-14,1995-11-03,COLLECT COD,AIR,dreadful
581,51,4,1163,407.00,277.99,0.07,0.02,N,O,1994-09-15,1993-08-27,1997-08-11,COLLECT COD,AIR,dreadful
581,55,3,2981,875.00,1586.54,0.01,0.05,A,F,1996-03-25,1993-05-26,1997-12-30,DELIVER IN PERSON,FOB,awful
582,20,2,1307,849.00,8895.50,0.04,0.04,R,P,1994-01-17,1997-07-25,1995-03-06,COLLECT COD,SHIP,marvelous
582,47,2,1675,321.00,1367.68,0.06,0.07,R,F,1997-01-18,1993-09-26,1996-01-24,DELIVER IN PERSON,TRUCK,excellent
582,83,5,1723,100.00,7723.43,0.01,0.05,N,F,1997-10-06,1995-07-31,1993-05-22,COLLECT COD,TRUCK,horrendous
582,71,5,1944,395.00,9769.25,0.03,0.01,N,O,1994-06-06,1994-11-27,1993-02-16,DELIVER IN PERSON,SHIP,dreadful
582,60,3,1991,186.00,3431.62,0.08,0.00,A,P,1993-07-03,1997-05-04,1995-01-12,TAKE BACK RETURN,FOB,lousy
583,14,4,1672,384.00,9325.84,0.00,0.01,R,O,1995-08-20,1994-10-08,1993-05-22,COLLECT COD,REG AIR,awful
584,35,3,113,453.00,5153.81,0.00,0.07,R,O,1993-08-26,1996-02-01,1996-12-22,NONE,SHIP,fine
584,84,5,1259,813.00,7747.17,0.02,0.07,A,F,1995-05-09,1995-02-07,1994-11-08,COLLECT COD,MAIL,fine
585,3,5,1514,336.00,3016.06,0.03,0.02,A,P,1993-04-01,1994-03-16,1993-06-02,DELIVER IN PERSON,TRUCK,superb
585,46,2,1577,739.00,9445.04,0.04,0.06,N,O,1995-02-12,1993-05-31,1996-03-13,COLLECT COD,TRUCK,lousy
585,11,1,2601,742.00,7342.07,0.08,0.06,R,P,1996-08-28,1994-05-06,1995-09-14,DELIVER IN PERSON,AIR,great
586,5,5,2188,580.00,2267.43,0.03,0.03,A,F,1998-10-12,1997-02-03,1998-01-31,COLLECT COD,RAIL,awesome
586,55,3,2592,13.00,223.01,0.01,0.04,A,P,1994-09-15,1995-10-10,1997-10-12,NONE,REG AIR,great
586,65,3,2856,739.00,4805.95,0.05,0.01,R,F,1998-08-29,1997-09-26,1998-03-10,DELIVER IN PERSON,TRUCK,dreadful
586,32,1,2875,778.00,512.05,0.03,0.06,A,P,1994-06-18,1997-11-19,1995-05-24,COLLECT COD,AIR,crummy
587,1,2,45,7.00,3840.90,0.04,0.01,N,O,1997-03-15,1993-10-10,1994-05-22,TAKE BACK RETURN,RAIL,dreadful
587,81,2,269,135.00,3370.98,0.04,0.01,R,O,1996-02-11,1995-04-06,1993-10-07,TAKE BACK RETURN,TRUCK,dreadful
587,64,4,1484,485.00,5751.13,0.06,0.07,A,F,1993-04-15,1994-11-22,1995-05-12,DELIVER IN PERSON,SHIP,awful
587,40,3,1821,14.00,6442.40,0.04,0.00,N,P,1993-01-07,1998-04-10,1996-12-03,NONE,MAIL,crummy
587,79,1,2388,897.00,570.35,0.09,0.08,A,O,1998-07-30,1995-12-28,1998-11-01,TAKE BACK RETURN,SHIP,super
588,16,3,807,555.00,5331.61,0.08,0.02,R,P,1996-11-28,1998-04-18,1996-08-18,COLLECT COD,REG AIR,fine
588,93,4,1608,810.00,7783.32,0.07,0.01,A,P,1995-10-23,1995-11-05,1995-05-04,DELIVER IN PERSON,RAIL,horrible
588,18,4,1630,282.00,9913.80,0.06,0.01,A,O,1995-12-28,1994-03-24,1996-06-11,COLLECT COD,SHIP,bad
588,37,3,1714,903.00,1243.19,0.02,0.05,R,F,1998-04-28,1995-09-27,1998-07-10,NONE,MAIL,poor
588,2,3,2023,888.00,3950.44,0.01,0.05,N,P,1994-01-04,1993-03-25,1998-07-31,COLLECT COD,MAIL,lousy
588,15,2,2113,721.00,5803.21,0.01,0.03,R,P,1994-02-16,1996-07-26,1997-10-22,DELIVER IN PERSON,RAIL,awesome
589,35,5,848,549.00,7778.90,0.05,0.07,N,P,1998-09-18,1998-06-09,1997-08-18,COLLECT COD,FOB,bad
589,99,4,1935,14.00,1545.73,0.08,0.06,N,O,1995-06-05,1995-10-16,1993-02-10,TAKE BACK RETURN,TRUCK,lousy
590,39,1,973,360.00,9315.01,0.08,0.05,A,F,1995-05-24,1998-01-12,1996-05-29,NONE,MAIL,crummy
590,98,2,1424,33.00,6142.74,0.03,0.08,N,F,1996-02-15,1993-03-19,1998-06-22,NONE,RAIL,fine
590,38,5,2019,460.00,6329.98,0.09,0.07,N,F,1993-12-02,1996-08-21,1996-09-20,COLLECT COD,AIR,horrible
590,19,4,2195,865.00,9107.71,0.02,0.00,N,P,1994-06-04,1998-12-02,1997-09-25,COLLECT COD,SHIP,super
590,84,4,2631,119.00,1356.08,0.02,0.07,R,F,1996-06-14,1997-12-11,1997-04-30,NONE,TRUCK,wonderful
591,30,4,916,921.00,222.49,0.01,0.04,N,P,1996-09-29,1993-02-07,1993-09-04,DELIVER IN PERSON,TRUCK,horrendous
591,47,4,983,776.00,8773.29,0.09,0.06,N,P,1998-11-13,1997-11-07,1997-06-30,DELIVER IN PERSON,REG AIR,crummy
591,10,5,2315,490.00,7656.10,0.05,0.03,N,P,1994-05-31,1998-01-29,1993-10-10,TAKE BACK RETURN,SHIP,fabulous
591,80,1,2618,707.00,2576.60,0.03,0.07,R,P,1994-10-27,1997-04-10,1997-08-19,NONE,SHIP,excellent
592,1,1,141,959.00,4386.68,0.03,0.02,A,F,1994-11-21,1995-06-17,1998-08-21,DELIVER IN PERSON,SHIP,wonderful
592,5,5,1135,244.00,1435.19,0.06,0.07,A,O,1997-06-17,1996-01-28,1993-11-17,TAKE BACK RETURN,FOB,bad
592,3,3,1873,372.00,7861.50,0.03,0.02,R,F,1994-12-09,1998-07-27,1997-06-24,NONE,AIR,awful
592,17,1,2759,544.00,9531.29,0.01,0.04,R,F,1995-10-30,1994-03-23,1998-11-02,COLLECT COD,RAIL,horrendous
593,20,4,1041,364.00,4332.11,0.03,0.02,R,F,1998-02-27,1998-07-25,1997-02-20,COLLECT COD,SHIP,lousy
593,4,5,1188,579.00,5039.81,0.07,0.02,A,F,1993-06-21,1996-05-22,1993-10-13,COLLECT COD,TRUCK,crummy
593,74,1,2275,753.00,7230.06,0.03,0.02,N,O,1993-08-18,1995-12-14,1994-06-28,COLLECT COD,MAIL,wonderful
593,23,1,2451,359.00,9669.77,0.07,0.07,R,F,1996-01-26,1996-06-12,1993-05-08,COLLECT COD,SHIP,lousy
594,23,3,546,531.00,7706.66,0.05,0.01,R,O,1997-08-18,1993-10-28,1998-09-16,COLLECT COD,SHIP,superb
594,40,3,2714,941.00,9951.52,0.07,0.04,N,P,1997-05-24,1994-08-01,1993-06-17,TAKE BACK RETURN,SHIP,great
595,57,1,325,449.00,3693.55,0.02,0.01,N,O,1994-07-06,1994-05-02,1997-01-26,COLLECT COD,RAIL,awesome
595,92,1,1443,597.00,2174.57,0.05,0.05,R,F,1996-07-07,1995-03-13,1997-07-13,DELIVER IN PERSON,RAIL,poor
595,58,4,1618,368.00,4244.30,0.04,0.05,A,P,1997-04-16,1993-01-28,1997-05-01,DELIVER IN PERSON,FOB,good
595,5,4,2228,609.00,7575.45,0.04,0.05,R,O,1995-09-11,1998-11-30,1994-08-11,TAKE BACK RETURN,TRUCK,bad
595,26,4,2397,590.00,4903.35,0.06,0.00,R,P,1993-02-22,1996-03-09,1993-09-12,NONE,MAIL,awful
595,98,4,2490,320.00,699.86,0.01,0.06,A,F,1995-09-20,1996-11-10,1996-08-30,NONE,FOB,atrocious
595,63,3,2613,707.00,6565.30,0.04,0.01,R,F,1993-04-25,1995-03-11,1995-04-07,TAKE BACK RETURN,REG AIR,marvelous
595,80,3,2933,518.00,7473.04,0.06,0.00,A,O,1994-03-01,1996-03-12,1998-10-26,DELIVER IN PERSON,REG AIR,wonderful
596,49,5,513,463.00,9567.01,0.05,0.06,N,F,1995-10-24,1997-03-20,1994-07-09,DELIVER IN PERSON,TRUCK,horrible
596,49,3,1359,201.00,962.48,0.02,0.03,A,P,1998-07-29,1996-10-06,1997-09-20,COLLECT COD,RAIL,horrendous
596,66,3,2429,827.00,9055.27,0.06,0.01,R,P,1998-01-04,1993-03-28,1996-08-14,DELIVER IN PERSON,SHIP,good
596,40,1,2784,434.00,9239.55,0.06,0.02,N,F,1998-11-11,1996-01-29,1995-06-14,DELIVER IN PERSON,SHIP,dreadful
597,19,4,74,221.00,4412.80,0.01,0.01,R,F,1998-08-28,1998-06-13,1995-06-27,NONE,SHIP,great
597,23,5,1642,436.00,3337.13,0.08,0.02,A,P,1998-07-22,1995-07-20,1995-02-27,TAKE BACK RETURN,AIR,atrocious
597,30,4,1859,990.00,7126.93,0.08,0.08,A,F,1995-07-30,1996-07-29,1998-11-22,TAKE BACK RETURN,SHIP,awesome
598,47,2,51,675.00,6109.44,0.03,0.05,R,F,1997-10-20,1996-11-12,1993-06-28,DELIVER IN PERSON,TRUCK,fabulous
598,89,3,539,129.00,7687.15,0.09,0.04,A,P,1995-05-02,1995-08-26,1995-12-16,DELIVER IN PERSON,RAIL,dreadful
598,87,3,1477,91.00,4442.21,0.02,0.05,A,O,1995-10-05,1995-09-30,1998-07-31,NONE,TRUCK,fine
598,79,2,1741,822.00,6952.23,0.05,0.01,A,O,1996-12-06,1998-05-20,1993-04-14,COLLECT COD,REG AIR,atrocious
598,99,4,2249,641.00,4409.41,0.07,0.08,R,O,1995-10-16,1997-09-07,1997-02-10,TAKE BACK RETURN,MAIL,awful
599,46,2,377,815.00,9109.66,0.02,0.07,N,F,1995-05-26,1996-01-26,1996-03-06,DELIVER IN PERSON,AIR,atrocious
599,93,2,524,472.00,7951.31,0.00,0.00,R,O,1998-03-20,1996-03-27,1994-03-28,TAKE BACK RETURN,AIR,super
599,99,2,953,508.00,3928.18,0.02,0.03,N,F,1996-03-13,1996-03-14,1998-09-06,TAKE BACK RETURN,FOB,atrocious
599,59,4,1826,874.00,8617.72,0.00,0.01,N,F,1995-12-12,1997-09-05,1996-09-24,COLLECT COD,TRUCK,wonderful
600,18,4,32,307.00,2203.50,0.04,0.04,N,P,1996-10-28,1994-08-16,1994-05-19,DELIVER IN PERSON,TRUCK,crummy
600,100,5,1276,431.00,9901.60,0.06,0.07,R,P,1994-06-04,1995-11-22,1994-05-23,NONE,TRUCK,good
600,33,2,1520,359.00,8483.25,0.10,0.03,N,O,1998-01-12,1996-12-03,1994-03-07,NONE,TRUCK,superb
600,85,2,1917,779.00,5559.00,0.05,0.06,A,O,1998-01-03,1995-09-09,1998-01-10,TAKE BACK RETURN,SHIP,awful
600,8,2,2364,939.00,5524.75,0.09,0.04,N,P,1995-07-03,1996-09-30,1998-01-23,TAKE BACK RETURN,TRUCK,awful
601,16,4,742,196.00,8692.09,0.09,0.07,N,O,1997-02-25,1994-12-30,1994-12-18,DELIVER IN PERSON,RAIL,excellent
601,30,3,2311,867.00,6080.43,0.08,0.01,A,O,1995-05-30,1996-04-20,1995-07-28,COLLECT COD,MAIL,horrendous
601,29,4,2661,93.00,9491.85,0.03,0.02,A,O,1998-04-12,1994-08-22,1997-04-27,NONE,AIR,crummy
602,21,3,640,667.00,7607.70,0.05,0.07,N,F,1996-12-10,1998-10-05,1995-11-12,TAKE BACK RETURN,TRUCK,bad
602,36,5,2114,176.00,1232.58,0.06,0.02,R,F,1996-06-25,1995-11-22,1994-01-08,DELIVER IN PERSON,AIR,good
602,95,1,2284,148.00,3397.25,0.10,0.04,A,F,1996-05-24,1998-10-02,1998-04-16,NONE,TRUCK,poor
602,90,3,2828,669.00,452.93,0.05,0.07,A,P,1996-10-23,1995-04-16,1998-11-17,NONE,RAIL,good
603,18,1,613,393.00,6609.05,0.02,0.07,R,F,1995-09-06,1996-11-14,1993-11-04,COLLECT COD,MAIL,marvelous
603,93,2,660,364.00,7740.92,0.01,0.07,A,F,1995-01-02,1994-11-07,1998-03-29,TAKE BACK RETURN,MAIL,atrocious
603,78,4,881,236.00,3948.32,0.02,0.07,N,F,1997-05-18,1993-08-18,1995-08-03,NONE,MAIL,wonderful
603,54,2,1012,153.00,7334.54,0.01,0.03,R,P,1998-10-06,1993-02-26,1995-04-14,TAKE BACK RETURN,REG AIR,dreadful
603,70,4,1104,604.00,7422.29,0.06,0.08,R,P,1997-06-09,1997-12-03,1993-03-11,NONE,AIR,wonderful
603,33,4,1534,99.00,9803.22,0.03,0.03,R,P,1996-07-12,1998-07-05,1998-08-08,COLLECT COD,RAIL,super
603,91,2,1772,624.00,5912.05,0.02,0.05,R,P,1995-04-16,1995-07-30,1996-05-06,COLLECT COD,REG AIR,wonderful
603,67,1,1979,626.00,3638.15,0.02,0.01,N,F,1997-11-16,1994-08-21,1997-05-18,NONE,FOB,awesome
604,88,2,350,706.00,9424.71,0.09,0.06,R,P,1993-05-16,1998-06-29,1998-04-24,NONE,TRUCK,fine
605,53,3,725,848.00,6026.92,0.06,0.05,A,F,1995-12-11,1993-12-01,1997-06-18,NONE,SHIP,horrible
605,29,3,2758,536.00,3852.34,0.08,0.04,A,O,1997-05-17,1997-03-17,1995-06-01,TAKE BACK RETURN,MAIL,awesome
605,98,3,2836,375.00,3725.09,0.06,0.04,N,P,1994-03-17,1993-02-21,1998-10-24,DELIVER IN PERSON,SHIP,awful
